,Q3A,Q5A,Q10A,Q13A,Q16A,Q17A,Q21A,Q24A,Q26A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q42A,scores
15959,4,4,4,4,4,3,2,4,4,3,4,3,4,3,2,1,4,3,3,4,67
15960,3,4,3,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,73
15961,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,59
15962,2,3,3,4,1,2,2,3,4,2,1,1,2,2,2,4,2,3,1,1,45
15963,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,23
15964,3,2,3,2,3,2,2,4,2,2,2,1,1,3,2,3,4,1,2,3,47
15965,2,3,3,2,2,4,3,3,2,3,2,4,3,2,3,3,1,2,4,3,54
15966,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,23
15967,2,1,1,1,2,4,1,3,1,2,1,3,2,2,1,2,1,1,1,2,34
15968,4,4,3,4,3,4,3,3,3,3,3,2,2,4,3,2,1,3,2,4,60
15969,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,26
15970,4,4,4,4,4,1,1,4,4,1,4,2,4,2,2,4,4,1,4,4,62
15971,2,3,3,3,4,4,4,4,3,4,4,3,2,4,2,1,4,2,4,4,64
15972,2,2,1,2,3,2,1,3,2,2,1,2,2,2,2,2,2,1,2,2,38
15973,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,3,2,4,4,74
15974,2,2,2,3,3,3,3,2,4,2,3,3,2,3,2,2,2,3,2,3,51
15975,2,3,3,4,3,3,3,3,3,1,4,2,1,3,3,2,3,4,2,3,55
15976,2,2,3,4,3,3,3,2,3,2,2,3,2,3,2,2,2,3,2,2,50
15977,3,3,2,3,2,3,3,2,3,2,2,4,2,2,3,2,2,3,2,3,51
15978,3,1,3,2,2,2,2,1,3,2,3,2,1,2,2,2,3,3,1,2,42
15979,3,3,4,4,4,3,4,4,4,3,4,4,4,3,4,2,2,3,4,3,69
15980,3,4,4,4,4,4,4,4,4,2,4,1,1,4,1,1,4,4,1,2,60
15981,2,4,3,3,3,3,2,3,4,3,2,2,2,4,2,2,3,3,2,4,56
15982,1,2,2,3,2,4,2,2,3,1,2,3,4,3,4,2,1,1,4,4,50
15983,2,1,1,2,2,2,1,2,1,1,1,1,1,1,4,1,1,1,2,1,29
15984,3,1,3,2,2,2,2,3,1,1,2,3,1,2,2,2,3,4,3,2,44
15985,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,2,29
15986,3,2,2,3,4,2,1,4,3,1,3,2,1,4,2,2,3,1,2,3,48
15987,2,3,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,4,31
15988,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,28
15989,3,3,3,4,4,3,2,2,3,4,2,3,2,2,3,4,3,3,2,4,59
15990,1,2,1,2,2,2,1,1,3,1,1,1,1,1,1,2,1,2,1,1,28
15991,4,3,4,4,3,4,4,3,4,4,2,4,4,4,4,3,3,4,2,4,71
15992,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,3,4,4,2,4,71
15993,2,2,3,4,2,4,1,2,2,3,3,2,4,2,3,4,4,2,2,3,54
15994,3,2,3,3,4,3,3,4,3,3,2,2,2,3,2,2,2,3,2,2,53
15995,3,4,3,3,4,3,3,3,3,3,4,2,2,3,2,1,3,3,3,4,59
15996,2,3,3,4,2,3,2,2,4,1,3,2,3,1,2,1,2,2,3,4,49
15997,2,4,1,3,4,3,3,2,3,2,4,3,2,4,1,2,4,2,3,4,56
15998,2,2,1,4,2,4,2,2,4,4,2,1,2,4,1,4,2,1,2,2,48
15999,2,3,4,4,3,4,4,3,4,2,3,2,4,4,2,4,4,4,3,4,67
16000,2,2,2,3,1,3,1,2,3,4,3,2,4,3,2,3,2,1,3,2,48
16001,4,3,3,4,3,3,3,3,4,4,4,4,3,3,4,4,3,3,4,4,70
16002,2,4,2,4,2,4,1,3,4,4,1,2,2,4,2,4,2,3,4,3,57
16003,4,4,2,3,4,4,4,4,2,4,4,3,4,2,3,4,3,3,4,4,69
16004,3,3,3,4,4,2,2,3,2,4,2,3,4,3,4,2,2,2,2,4,58
16005,2,4,4,4,4,4,4,2,4,2,3,2,2,4,2,2,4,4,1,3,61
16006,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,22
16007,4,4,4,4,4,4,4,4,4,3,4,4,2,4,3,2,4,4,2,2,70
16008,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,27
16009,2,2,2,3,2,3,2,2,3,1,3,2,2,2,3,1,2,3,2,1,43
16010,2,3,3,3,3,3,3,3,4,4,3,3,2,2,2,2,3,2,2,2,54
16011,2,2,2,2,2,4,1,1,2,3,3,3,2,4,2,3,1,1,2,2,44
16012,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,23
16013,2,3,3,3,2,3,3,2,3,2,2,3,3,3,2,3,2,3,3,2,52
16014,3,4,4,3,4,4,3,4,4,1,4,2,2,4,3,3,4,4,2,3,65
16015,3,3,3,4,3,3,3,2,3,3,2,2,4,3,4,3,4,4,3,4,63
16016,2,3,1,3,2,3,3,2,4,3,2,4,4,2,3,3,2,2,2,2,52
16017,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,23
16018,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,26
16019,2,2,2,4,3,4,4,2,4,2,3,2,2,3,2,3,2,3,3,3,55
16020,3,3,3,4,4,4,4,4,3,3,3,3,2,4,2,2,3,4,3,2,63
16021,4,2,4,3,4,2,2,3,2,2,4,4,4,3,3,3,2,4,3,2,60
16022,3,3,4,4,2,4,3,3,3,1,3,3,1,4,2,1,3,3,3,3,56
16023,2,2,2,2,3,1,1,2,2,1,4,1,2,1,2,1,1,1,1,2,34
16024,2,3,4,3,2,4,4,2,3,3,3,3,2,4,3,4,3,3,3,2,60
16025,4,3,4,3,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,4,74
16026,4,2,4,4,4,1,1,4,4,1,4,4,1,3,4,4,2,3,4,1,59
16027,3,2,2,4,3,4,4,2,4,2,2,2,3,4,2,4,3,3,4,3,60
16028,4,4,2,4,2,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,72
16029,2,2,1,3,2,3,2,2,2,1,1,1,2,2,1,2,2,2,2,1,36
16030,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,34
16031,3,2,4,4,2,4,4,3,3,2,4,3,3,4,3,4,4,4,3,3,66
16032,2,4,4,4,4,4,4,4,2,3,3,4,4,2,4,4,4,4,3,4,71
16033,3,3,3,4,4,4,3,4,4,3,4,3,4,4,2,3,2,3,3,4,67
16034,2,3,3,3,2,3,3,2,3,2,3,3,2,3,4,2,2,3,4,3,55
16035,2,2,1,3,2,1,2,1,2,1,1,4,1,2,4,2,1,2,1,2,37
16036,3,3,3,4,3,3,2,3,4,4,4,3,3,3,3,3,1,3,2,4,61
16037,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,26
16038,3,2,2,3,2,2,2,2,2,3,3,1,2,3,1,1,2,2,1,3,42
16039,3,2,3,4,3,4,2,2,4,3,3,4,4,4,3,3,3,2,2,2,60
16040,2,1,1,4,1,4,1,2,4,4,2,2,2,2,1,2,1,1,2,2,41
16041,2,2,3,2,2,2,2,3,2,3,2,1,2,3,2,1,3,3,1,2,43
16042,2,3,2,3,3,3,2,3,4,2,2,3,3,3,3,2,2,2,4,2,53
16043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,78
16044,1,1,2,2,2,3,1,2,1,3,1,2,1,2,2,2,1,1,1,3,34
16045,1,1,1,2,2,1,1,2,2,3,1,3,2,2,2,2,1,1,1,1,32
16046,4,3,4,4,4,3,2,4,3,2,4,4,1,4,4,4,3,2,1,4,64
16047,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,31
16048,2,3,4,3,4,3,3,3,2,2,2,3,2,3,2,3,3,4,2,3,56
16049,3,3,3,4,3,4,3,3,4,3,3,3,3,4,3,3,3,4,3,3,65
16050,2,2,2,2,2,4,1,1,4,4,2,2,4,4,1,4,1,1,4,2,49
16051,2,3,3,4,3,3,3,4,2,2,3,3,2,3,2,3,3,2,2,3,55
16052,1,2,1,2,2,2,2,1,1,2,1,2,1,3,1,2,1,2,2,1,32
16053,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,3,2,30
16054,3,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,4,4,4,76
16055,1,3,2,2,4,3,2,2,2,4,2,3,1,3,2,3,3,3,2,2,49
16056,2,2,1,3,4,3,2,2,2,2,1,2,3,3,1,2,1,3,2,2,43
16057,2,3,4,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,3,72
16058,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,35
16059,2,2,2,3,3,2,2,3,3,3,2,4,3,2,4,3,2,2,4,4,55
16060,3,4,4,4,3,4,4,3,4,2,4,4,2,4,4,2,4,4,4,4,71
16061,2,3,4,2,2,4,2,4,2,2,4,3,2,4,2,2,3,2,4,4,57
16062,2,3,3,4,2,4,3,3,4,3,2,3,2,4,4,3,4,3,2,1,59
16063,1,4,2,4,4,2,2,2,4,4,2,4,3,2,2,4,2,2,4,4,58
16064,3,4,4,4,4,4,3,4,4,1,3,3,4,4,3,3,2,4,3,3,67
16065,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,31
16066,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,41
16067,2,1,2,2,2,3,2,2,1,4,2,4,2,3,3,2,2,2,2,3,46
16068,3,3,2,2,2,3,2,2,3,4,2,3,3,3,2,4,2,3,3,3,54
16069,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,26
16070,2,4,2,4,4,4,2,4,4,4,1,1,3,2,1,4,2,1,4,4,57
16071,2,2,2,2,3,2,3,3,1,4,3,3,2,1,3,2,2,1,2,3,46
16072,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,3,2,2,45
16073,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,3,30
16074,4,2,2,2,4,4,4,2,2,2,4,4,4,4,2,2,4,2,2,4,60
16075,2,1,2,1,3,3,2,3,3,3,3,2,3,4,2,3,3,2,3,4,52
16076,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,27
16077,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,4,2,3,49
16078,1,3,1,1,1,2,1,2,1,3,2,2,2,2,2,1,1,1,3,2,34
16079,4,3,4,4,2,4,2,2,4,3,3,2,4,3,3,3,4,4,1,2,61
16080,2,3,2,4,2,4,2,2,3,2,2,4,4,4,2,3,2,4,3,2,56
16081,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,32
16082,2,2,3,3,4,4,4,3,4,2,3,3,2,3,3,3,2,3,1,3,57
16083,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,25
16084,4,4,4,4,4,4,4,4,4,3,4,3,2,4,4,4,4,4,3,4,75
16085,2,2,2,3,3,3,3,2,1,3,2,2,2,3,1,2,3,1,2,3,45
16086,1,2,1,4,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,2,29
16087,2,1,1,3,2,2,1,2,2,4,1,4,3,3,1,2,4,1,2,4,45
16088,2,2,2,3,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,36
16089,2,3,2,2,4,1,1,4,2,4,2,4,3,2,2,2,2,1,3,4,50
16090,2,2,2,2,2,3,1,3,2,4,1,4,4,1,3,3,2,1,3,3,48
16091,4,3,3,4,4,4,4,3,3,4,4,3,3,4,4,3,4,4,3,4,72
16092,2,4,2,2,3,3,2,2,3,2,2,3,3,3,2,3,2,2,3,4,52
16093,1,1,1,2,3,2,2,1,1,1,1,2,2,2,2,3,1,2,1,2,33
16094,1,2,2,2,3,1,1,4,2,2,1,2,2,2,2,2,2,1,2,2,38
16095,2,1,2,2,2,2,3,2,2,1,2,1,1,3,2,1,2,2,2,1,36
16096,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,25
16097,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,34
16098,4,4,4,4,3,4,4,4,3,4,3,3,4,4,3,4,4,4,3,4,74
16099,1,1,1,2,1,1,1,2,1,4,1,2,2,2,1,1,2,1,1,2,30
16100,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,22
16101,1,2,1,2,3,1,2,3,3,2,2,2,2,1,1,2,2,1,2,2,37
16102,2,2,4,3,3,4,2,2,2,2,2,2,4,4,2,4,2,2,4,2,54
16103,2,2,2,3,2,2,1,2,3,3,3,2,1,2,2,1,2,1,3,2,41
16104,1,1,1,1,1,1,1,2,1,1,1,3,1,2,2,1,3,1,1,2,28
16105,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,32
16106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
16107,3,2,3,2,1,4,2,2,2,3,3,3,3,2,2,3,2,2,2,3,49
16108,2,4,2,4,3,4,3,3,3,4,2,4,2,3,4,4,3,3,3,3,63
16109,4,4,4,4,4,4,4,4,4,3,4,3,3,4,2,3,4,4,2,4,72
16110,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,26
16111,2,3,2,2,2,3,2,2,3,3,2,2,3,3,2,4,3,2,2,2,49
16112,3,3,3,4,4,3,4,3,4,3,4,4,4,4,3,4,3,4,4,3,71
16113,3,3,3,3,3,4,2,3,3,2,3,2,2,3,2,1,4,2,2,3,53
16114,2,2,2,1,3,3,2,3,2,2,4,3,1,2,2,1,2,3,2,3,45
16115,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,23
16116,3,2,3,4,3,4,3,4,3,3,3,2,2,4,2,3,2,2,3,2,57
16117,2,3,2,2,2,2,1,1,2,4,1,2,2,2,2,2,1,1,2,2,38
16118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
16119,3,2,3,2,2,2,2,2,2,3,2,4,2,1,3,2,3,2,3,3,48
16120,4,3,3,4,3,4,4,3,4,4,4,3,3,4,3,4,4,4,3,4,72
16121,4,4,4,4,4,4,4,3,4,2,4,2,4,4,2,4,4,4,1,4,70
16122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
16123,3,3,4,3,3,4,2,2,4,4,2,3,4,3,3,4,2,3,2,4,62
16124,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,39
16125,2,1,2,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,37
16126,1,1,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,1,2,2,30
16127,2,3,4,3,2,4,3,2,3,2,2,4,1,3,4,4,4,4,2,3,59
16128,1,2,3,3,3,1,2,1,2,1,3,3,1,2,1,2,2,3,3,1,40
16129,2,3,3,3,3,2,3,2,1,1,3,1,1,2,1,1,3,2,1,2,40
16130,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,66
16131,1,1,3,3,2,3,3,2,3,1,2,2,1,3,1,3,2,2,3,1,42
16132,1,2,3,2,2,4,1,1,3,2,2,3,4,4,2,3,3,1,2,3,48
16133,4,3,3,4,3,4,4,4,4,3,2,4,3,4,3,2,4,4,3,3,68
16134,3,3,4,2,3,3,3,3,3,2,3,4,3,3,2,3,3,3,3,3,59
16135,2,2,1,4,4,3,1,2,1,1,1,2,1,2,4,3,2,1,2,4,43
16136,2,2,3,3,3,2,1,2,3,3,2,2,2,2,3,3,1,2,2,3,46
16137,2,2,2,3,2,2,2,4,3,3,2,3,3,2,2,4,3,3,2,3,52
16138,3,3,4,3,3,4,2,4,4,4,3,4,2,4,4,3,4,4,4,4,70
16139,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,34
16140,4,2,2,1,3,4,1,2,2,2,4,4,2,3,2,2,4,2,2,4,52
16141,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,36
16142,1,2,1,2,1,1,3,1,2,2,2,2,2,2,3,2,2,1,2,2,36
16143,4,4,4,3,4,4,4,2,4,2,4,4,4,4,2,4,4,4,3,4,72
16144,3,2,3,2,2,3,2,3,3,2,2,2,1,2,2,2,3,3,3,2,47
16145,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,3,1,1,2,2,27
16146,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,25
16147,3,3,2,3,2,4,3,2,4,4,3,3,3,3,3,4,2,3,3,3,60
16148,2,3,2,4,4,2,4,2,4,2,2,3,4,2,4,4,2,2,2,2,56
16149,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,57
16150,1,1,1,2,1,1,1,2,3,1,1,1,2,1,1,3,1,1,1,2,28
16151,3,2,1,2,2,4,2,2,4,3,2,2,3,3,2,2,1,2,1,3,46
16152,3,3,4,3,4,3,3,3,3,3,4,2,2,4,2,2,4,3,2,4,61
16153,2,2,4,2,4,4,4,2,2,4,4,2,3,4,4,4,4,4,2,2,63
16154,2,2,2,2,2,3,2,1,2,2,2,1,2,2,2,1,1,2,2,1,36
16155,2,4,4,4,2,4,4,2,4,4,4,2,2,4,2,4,4,4,2,3,65
16156,2,3,4,4,1,4,4,3,3,4,2,2,2,4,2,4,4,4,1,2,59
16157,1,2,1,2,1,2,1,2,2,2,1,2,2,2,3,3,1,2,1,1,34
16158,2,3,3,3,3,4,3,2,3,4,3,4,3,3,4,3,3,3,4,4,64
16159,2,3,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,30
16160,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,24
16161,2,3,3,3,4,3,2,3,3,4,3,3,2,4,2,3,3,3,3,3,59
16162,4,3,4,4,3,3,2,4,4,4,4,3,3,2,2,2,2,2,3,4,62
16163,4,4,4,4,4,4,1,4,4,1,4,3,4,4,3,1,4,3,4,4,68
16164,2,2,4,3,2,4,2,2,4,4,2,4,4,4,4,4,4,3,4,2,64
16165,1,2,3,3,1,1,2,3,3,3,2,2,2,2,1,2,2,1,2,2,40
16166,4,4,4,4,4,4,3,4,3,3,3,2,4,4,2,4,4,4,3,3,70
16167,3,1,3,2,4,1,1,2,4,3,2,2,2,1,2,4,2,1,3,2,45
16168,3,4,4,4,4,4,4,3,4,3,3,2,3,4,3,1,4,4,2,3,66
16169,1,1,1,1,2,3,2,2,1,1,1,1,2,2,2,2,1,2,2,1,31
16170,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,22
16171,3,4,3,4,3,4,4,2,3,2,2,2,2,4,2,4,4,4,2,1,59
16172,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,32
16173,2,2,4,3,4,4,3,2,2,3,2,4,3,4,4,2,4,4,2,1,59
16174,4,3,3,3,3,3,3,3,4,4,2,3,1,4,3,3,3,2,3,3,60
16175,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,43
16176,1,2,2,3,3,2,2,2,2,1,3,2,2,1,2,3,2,2,4,2,43
16177,1,1,2,2,4,3,2,1,2,2,1,2,3,2,1,1,2,2,1,1,36
16178,2,3,3,4,3,3,4,3,3,2,4,4,2,4,4,2,3,3,4,4,64
16179,3,3,4,4,3,3,3,4,4,4,2,2,2,4,4,4,4,4,4,4,69
16180,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,33
16181,3,2,3,3,2,4,2,4,2,1,1,2,2,2,1,1,2,3,4,4,48
16182,3,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,2,4,4,3,70
16183,1,1,4,1,1,4,1,2,2,4,2,2,2,4,2,2,2,2,2,3,44
16184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,21
16185,1,2,2,2,1,1,1,2,2,3,1,3,3,3,1,1,3,1,3,2,38
16186,2,2,3,2,3,2,2,4,2,2,2,2,1,2,2,3,2,2,2,4,46
16187,3,3,3,4,4,4,3,3,4,3,3,3,3,4,3,4,4,3,4,3,68
16188,3,3,4,4,3,4,4,3,4,2,4,3,3,4,3,4,4,4,4,4,71
16189,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,26
16190,2,4,3,3,2,4,2,2,4,3,2,3,2,3,2,2,1,2,3,2,51
16191,4,4,4,4,4,4,4,4,4,4,3,2,3,4,3,4,4,4,4,4,75
16192,2,2,2,4,2,4,3,2,4,2,2,3,1,4,2,4,3,3,2,4,55
16193,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,2,4,4,74
16194,4,3,2,3,3,2,4,3,4,4,3,4,3,2,3,3,1,4,4,4,63
16195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
16196,4,3,2,2,2,4,3,2,2,2,1,2,3,4,1,3,4,4,4,3,55
16197,3,1,2,4,4,2,1,2,2,3,2,4,3,1,3,2,2,4,3,4,52
16198,3,4,4,3,4,4,2,2,3,3,1,2,4,4,2,4,4,3,3,4,63
16199,3,4,3,4,2,4,4,4,4,4,3,4,4,4,2,4,4,4,4,3,72
16200,2,1,1,4,2,4,3,4,2,3,3,1,4,3,2,4,4,2,3,4,56
16201,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,35
16202,1,2,2,3,1,3,2,1,2,4,1,1,2,3,2,2,2,1,2,2,39
16203,2,2,2,3,2,1,1,2,3,4,2,2,2,1,1,3,2,2,2,2,41
16204,1,2,3,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,1,3,43
16205,1,2,3,4,3,3,3,2,3,1,2,2,3,4,2,2,3,4,2,3,52
16206,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,3,75
16207,3,3,4,3,4,4,3,3,3,2,3,3,3,2,2,3,4,3,4,4,63
16208,4,2,3,2,3,4,1,3,4,3,3,2,1,3,2,2,3,1,2,1,49
16209,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,4,2,2,4,4,46
16210,1,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,3,2,2,2,44
16211,2,1,3,2,3,2,3,3,2,1,1,1,1,2,3,2,4,1,1,2,40
16212,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,3,4,4,3,73
16213,2,2,2,4,3,4,2,2,3,3,2,3,2,3,1,3,3,3,2,3,52
16214,4,3,3,3,4,4,4,3,2,4,4,4,2,3,4,4,3,3,2,3,66
16215,1,2,2,2,1,3,1,1,2,1,1,4,2,3,2,2,1,1,2,2,36
16216,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,78
16217,1,1,1,2,1,2,1,1,1,2,1,1,3,2,2,1,1,1,2,2,29
16218,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,36
16219,3,2,2,2,2,2,1,2,3,2,2,3,3,3,3,2,1,2,2,2,44
16220,2,3,2,3,4,4,2,2,3,2,1,3,3,3,1,2,2,4,2,3,51
16221,3,3,2,3,3,2,3,3,3,2,3,2,2,2,4,2,3,3,2,3,53
16222,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40
16223,3,3,3,4,4,3,2,2,4,2,4,3,4,4,3,3,2,2,4,2,61
16224,3,4,3,3,3,4,4,4,4,4,4,2,2,4,2,3,3,4,3,4,67
16225,1,1,2,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,29
16226,1,2,1,2,3,3,2,2,2,4,2,2,2,2,1,2,2,2,2,3,42
16227,1,2,1,2,1,4,1,2,1,2,2,3,2,1,2,3,2,1,4,2,39
16228,1,1,1,4,1,4,4,2,4,4,1,3,2,4,3,4,1,4,3,3,54
16229,2,2,3,2,3,3,2,2,2,3,2,3,2,3,2,2,3,2,2,3,48
16230,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,25
16231,2,2,4,4,4,4,4,4,4,4,4,3,4,4,2,2,4,4,1,4,68
16232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
16233,1,2,2,2,1,2,1,1,2,2,2,4,3,1,3,4,3,2,2,4,44
16234,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,29
16235,2,3,2,4,2,4,1,1,4,4,3,4,4,4,4,4,2,1,3,2,58
16236,3,4,4,3,3,4,3,3,4,4,3,1,2,3,2,4,4,4,3,2,63
16237,2,2,2,3,3,4,2,2,2,1,2,2,2,3,2,3,2,2,4,2,47
16238,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,23
16239,1,2,3,4,1,3,3,1,2,3,2,2,2,1,2,4,1,1,4,2,44
16240,3,3,3,3,3,3,2,4,4,4,3,3,2,4,2,3,3,2,3,4,61
16241,3,2,4,4,2,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,72
16242,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,1,1,1,26
16243,2,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,31
16244,2,2,3,3,2,2,1,4,3,4,2,2,2,4,2,1,2,4,2,4,51
16245,3,4,1,4,3,4,4,4,4,4,4,4,4,4,3,4,2,2,2,4,68
16246,2,2,3,4,4,2,4,2,3,3,3,2,3,4,4,2,4,3,3,2,59
16247,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,25
16248,3,3,3,4,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,3,69
16249,3,2,3,4,3,3,3,2,3,4,2,2,4,4,2,3,3,4,2,3,59
16250,1,2,2,2,2,4,2,1,2,3,1,1,2,2,3,2,2,1,2,4,41
16251,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,27
16252,1,3,2,3,4,3,3,2,3,3,2,2,2,3,2,3,2,3,1,3,50
16253,1,4,1,2,1,1,4,2,3,4,2,2,3,1,4,4,2,3,1,2,47
16254,2,3,2,3,2,4,2,1,3,2,2,2,1,3,2,2,2,2,3,2,45
16255,3,2,2,2,2,4,2,2,1,2,2,2,2,2,4,2,2,2,2,3,45
16256,2,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,75
16257,2,4,3,3,3,4,4,2,3,3,2,3,2,4,1,3,3,3,2,2,56
16258,2,3,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,74
16259,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,26
16260,4,3,3,4,3,3,3,4,3,3,4,3,3,4,3,4,3,3,2,3,65
16261,2,2,2,2,1,3,1,1,3,3,1,2,2,2,2,3,2,1,2,4,41
16262,4,4,4,3,4,4,4,3,3,3,3,3,2,4,3,3,4,4,3,4,69
16263,1,3,3,1,4,4,3,2,2,4,1,1,3,3,2,1,3,2,4,4,51
16264,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,2,4,1,2,2,34
16265,1,3,2,4,3,1,4,3,3,2,2,3,2,3,3,2,2,2,2,2,49
16266,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,33
